course_code,course_name,professor,year,term,n_respondents,Course_Rating,Instructor_Rating,Rigor,Readings,Syllabus,Diverse Perspectives,Discussions,Assignments,Workload,Insights,Time Management,Discussion Diversity,Feedback,Availability,Respect,This course would benefit from more (or less) emphasis on issues of diverse perspectives.,This course would benefit from more (or less) emphasis on international perspectives.,The instructor effectively manages class discussion.,Class lectures clarified the subject material.,Materials Diversity,Sessions,gender
SUP-442,Tackling the Toughest Controversies in Modern American Higher,"Light, Richard",2013,Fall,2,4.5,4.5,4,4.5,4.5,,4.5,4.5,3,4.5,4,4,4,3.5,4.5,4,4,4,3.5,,,M
SUP-442,Tackling the Toughest Controversies in Modern American Higher,"Light, Richard",2011,Fall,6,3.5,3.67,3.5,4.4,3.83,,3.67,4.17,3.33,4.17,3.5,4.83,4,3.67,4.83,3.17,3.33,3.17,3.83,,,M
HLE-342,Tackling the Toughest Challenges for Modern American Higher,"Light, Richard",2009,Fall,5,3.8,4.2,3.6,4,3.4,,3.6,4.4,3.4,4.6,3.2,5,3.8,3.4,5,2.6,3.8,4.4,3.4,,,M
HLE-342,Tackling the Toughest Challenges for Modern American Higher,"Light, Richard",2008,Fall,4,3.75,4,3.25,4.25,3.75,,3.25,3.75,3,4.5,2.25,5,4.25,4,5,3,3.5,2.75,3.5,,,M
MLD-500,Maximizing Human Capital and Organizational Performance,"Livingston, Robert",2018,Fall,44,4.05,4.14,3.73,4.18,4.16,4.28,4.4,3.81,2.58,4.37,4.16,4.23,4,4.53,4.39,3.39,3.66,4.05,4.32,,,M
MLD-500,Maximizing Human Capital and Organizational Performance,"Livingston, Robert",2017,Fall,33,4.09,4.24,4.09,4.48,4.45,4.58,4.18,3.91,3.03,4.39,4,4.47,4.31,4.72,4.53,3.39,3.61,3.97,4.39,,,M
MLD-500,Maximizing Human Capital and Organizational Performance,"Livingston, Robert",2018,Spring,47,3.72,4.06,3.64,4.17,4.09,4.32,3.8,3.57,2.7,3.98,4,4.23,3.57,4.47,4.6,3.51,3.67,3.85,4.23,,,M
MLD-500,Maximizing Human Capital and Organizational Performance,"Livingston, Robert",2017,Spring,61,4.28,4.46,4.11,4.59,4.44,4.57,4.12,4.2,3.03,4.48,4.1,4.59,4.13,4.64,4.74,3.15,3.52,3.85,4.54,,,M
MLD-501M,Fundamentals of Leadership Across Difference,"Livingston, Robert",2016,Fall,54,2.2,2.78,2.24,3.26,2.87,3.54,2.7,2.7,2.22,3.43,2.31,3.37,2.83,3.96,3.8,3.44,4.07,2.83,2.77,,,M
IGA-671M,Policy and Social Innovations for the Changing Arctic,"Logadottir, Halla",2022,January,21,4.76,5,4.81,4.67,4.71,4.9,4.76,4.9,3.14,4.95,4.86,4.95,4.95,5,5,3.1,3.1,4.9,4.71,,,F
IGA-671M,Policy and Social Innovations for the Changing Arctic,"Logadottir, Halla",2020,Fall,13,4.69,4.85,4.69,4.77,4.85,4.92,4.77,4.69,3.18,4.69,4.69,4.85,4.62,4.92,4.92,3.15,3.23,4.77,4.77,,,F
IGA 671M,Policy and Social Innovations for the Changing Arctic,"Logadottir, Halla",2023,January,25,4.8,4.93,4.57,4.49,4.84,5,4.76,4.8,3.13,4.84,4.89,4.93,4.81,5,5,,,,,4.85,4.76,F
IGA-125,Reasoning from the Past: Applied History and Decision Making,"Logevall, Fredrik",2019,Fall,14,4,4.21,4.21,4.57,4.21,3.71,4.07,4.5,3.29,4.43,3.79,4.5,3.86,4.43,4.86,3.36,3.57,4.29,4.07,,,M
IGA-217,U.S. Foreign Policy in a Global Age,"Logevall, Fredrik",2019,Spring,24,4.63,4.88,4.63,4.75,4.71,4.29,4.67,4.71,3.09,4.75,4.04,4.5,4.42,4.75,4.96,3.46,3.42,4.38,4.63,,,M
IGA-217,U.S. Foreign Policy in a Global Age,"Logevall, Fredrik",2017,Spring,29,4.21,4.66,4,4.48,4.48,3.72,4.03,4.24,3,4.45,3.55,4.62,4.18,4.54,4.79,3.45,3.31,3.93,4.07,,,M
IGA-125,Reasoning from the Past: Applied History and Decision Making,"Logevall, Fredrik",2021,Fall,29,4.45,4.62,4.52,4.72,4.72,4.38,4.41,4.66,3.31,4.69,4.34,4.79,4.31,4.55,4.92,3.55,3.5,4.45,4.48,,,M
IGA-217,U.S. Foreign Policy in a Global Age,"Logevall, Fredrik",2022,Spring,19,4.42,4.67,4.5,4.68,4.42,3.95,4.37,4.42,3.32,4.58,4.32,4.74,4.32,4.47,4.89,3.53,3.63,4.32,4.42,,,M
IGA-125,Reasoning from the Past: Applied History and Decision Making,"Logevall, Fredrik",2020,Fall,20,4.65,4.75,4.7,4.7,4.75,4.2,4.45,4.74,3.26,4.65,3.95,4.65,3.65,4.33,5,3.35,3.35,4.35,4.5,,,M
IGA-291,The War in Vietnam,"Logevall, Fredrik",2021,Spring,8,4.88,5,5,4.88,4.75,4.75,4.75,4.88,3.13,5,4.88,5,4.88,5,5,3.13,3,4.88,5,,,M
IGA-217,U.S. Foreign Policy in a Global Age,"Logevall, Fredrik",2016,Spring,29,4.62,4.83,4.45,4.69,4.62,,4.31,4.61,3.28,4.66,3.79,4.79,4.1,4.55,5,3.41,3.39,4.21,4.21,,,M
IGA 125,Reasoning from the Past Applied History and Decision Making,"Logevall, Fredrik",2023,Spring,45,3.85,4.25,4.18,4.56,4.45,3.89,3.81,4.42,3.56,4.38,3.92,4.31,4.18,4.23,4.92,,,,,4.16,3.87,M
DPI-831M,Op-Ed Writing,"Loth, Renee",2022,Spring,13,4.23,4.38,4.08,4.46,4.69,4.33,4.67,4.85,2.85,4.38,4.15,4.54,4.77,4.77,4.83,3.77,3.69,4.54,4.54,,,F
DPI-831M,Op-Ed Writing,"Loth, Renee",2021,Spring,11,3.64,3.91,3.64,3.36,4.18,4,3.91,4.45,3.09,3.91,3.45,4.55,4.55,4.73,4.7,3.27,3.27,3.91,3.55,,,F
DPI 831M D,Op-Ed Writing,"Loth, Renee",2023,Spring,14,3.86,4.22,3.72,3.58,4.58,4.22,4.22,4.64,2.86,4.29,3.72,4.72,4.93,4.86,4.93,,,,,4.01,3.79,F
API-201,Quantitative Analysis and Empirical Methods,"Luca, Dara Lee",2019,Fall,39,2.95,2.68,3.58,2.78,3.73,3.25,2.87,3.66,3.84,2.95,3.05,3.54,3.03,4.13,4.62,3.45,3.45,2.89,3.08,,,F
MLD-335Y,United Kingdom Immersive Field Course: Behavioral Insights,"Luca, Michael",2019,Spring,9,3.78,3.56,3.33,3.33,3.89,3,3.44,3.78,2.67,3.78,3.56,4,4,4.33,4.56,3.44,3.33,3.44,3.33,,,M
MLD-335Y,United Kingdom Immersive Field Course: Behavioral Insights,"Luca, Michael",2018,Spring,16,3.31,3.75,3,3.19,3.81,3.56,3,4,3.07,3.75,3.56,3.81,3.63,4.13,4.73,3.06,3.25,3.88,3.06,,,M
API-101,Markets and Market Failure,"Luttmer, Erzo",2007,Fall,38,4.13,4.37,4.5,3.49,4.66,,3.63,4.68,3.68,4.16,4.61,3.87,3.79,4.21,4.76,3.11,3.24,4.16,3.95,,,M
API-129,Social Problems and Government Responses,"Luttmer, Erzo",2009,Fall,10,4.1,4.1,4.4,4.3,3.9,,4,4.4,3.1,4.3,4.3,4.3,4.4,4.3,4.8,3.4,3.8,4,4.1,,,M
API-101,Markets and Market Failure,"Luttmer, Erzo",2009,Fall,39,4.03,4.15,4.62,3.23,4.63,,3.54,4.28,4.26,3.95,4.51,3.55,3.59,4.36,4.67,3.34,3.5,4.03,4.21,,,M
API-101,Markets and Market Failure,"Luttmer, Erzo",2008,Fall,38,4.21,4.58,4.76,3.27,4.58,,3.79,4.53,4.16,4.55,4.76,4,4.11,4.29,4.76,2.92,3.33,4.37,4.37,,,M
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2017,Fall,72,3.58,3.56,3.89,3.64,4.01,3.6,3.62,3.63,3.61,3.97,3.32,4.07,3.42,3.97,4.17,3.56,3.53,3.46,3.79,,,F
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2016,Fall,57,4.33,4.54,4.3,4.07,4.58,3.91,4.21,4.16,3.26,4.51,4.3,4.67,4.28,4.3,4.88,3.48,3.63,4.44,4.49,,,F
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2015,Fall,65,3.42,3.77,3.55,3.62,4.05,,3.74,3.8,3.09,3.89,3.71,4.17,3.34,4.06,4.6,3.37,3.58,3.77,4,,,F
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2015,Spring,66,4.04,4.17,4.15,3.69,4.27,,4.05,3.85,3.29,4.22,4.11,4.24,3.78,4.07,4.6,3.4,3.49,4.11,4.35,,,F
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2014,Spring,58,4,4.3,4.02,3.83,4.31,,4.02,3.98,3.08,4.23,4.32,4.38,3.94,4.36,4.83,3.25,3.38,4.19,4.38,,,F
API-304,Behavioral Economics and Public Policy,"Madrian, Brigitte",2013,Spring,41,3.83,4.33,3.9,4.03,4.17,,4.23,4.13,2.93,4.47,4.2,4.33,4.13,4.55,4.7,3.31,3.66,4.27,4.43,,,F
HLE-222,Economics of Labor Market Policies,"Madrian, Brigitte",2008,Spring,6,4.33,4.33,4,4.17,4.33,,4,4,3,4.33,4.5,4.33,4.33,4.5,4.5,3.33,3.33,4.6,4.5,,,F
API-102,Economic Analysis of Public Policy,"Madrian, Brigitte",2010,Spring,17,3.5,3.81,3.88,3.94,4.25,,3.93,4.19,3,4.19,4.19,4.25,3.94,4.31,4.69,3.38,3.5,4.06,4.38,,,F
BGP-202,Economic Analysis of Markets and Regulation,"Madrian, Brigitte",2009,Spring,16,3.88,4.25,3.81,4.19,4.19,,4.53,4.19,3.13,4.31,4.5,4.13,3.88,4.19,4.31,3.27,3.47,4.38,4.44,,,F
DPI-334,"Democratic Transitions, Breakdowns, Stagnations, and Advances","Mainwaring, Scott",2019,Spring,2,4.5,5,4.5,4.5,5,4,4,4.5,4,4.5,5,4.5,3.5,5,5,4,4,5,4.5,,,M
DPI-405,Building Better Democracies,"Mainwaring, Scott",2016,Fall,6,4.83,5,4.83,4.83,4.83,4.67,4.83,4.67,3,4.83,4.5,4.83,4.83,5,5,3.67,3.33,4.33,4.83,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2019,Fall,43,3.91,4.02,4.37,3.63,4.33,2.98,3.91,4.02,4.91,4.35,4,3.6,3.7,3.42,4.09,3.98,3.65,4.05,4.12,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2019,Fall,43,4.21,4.44,4.47,3.65,4.52,3.58,4.23,4.19,4.93,4.44,4.12,4.19,3.95,3.93,4.4,4.09,3.81,4.49,4.28,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2019,Fall,41,4.29,4.68,4.51,3.8,4.61,3.68,4.24,4.2,4.68,4.68,4.63,4.24,4.02,4,4.56,3.85,3.93,4.53,4.34,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2019,Fall,52,4.25,4.53,4.54,3.85,4.53,3.67,4.37,4.1,4.88,4.62,4.52,4.21,3.88,4.08,4.53,3.9,3.61,4.56,4.33,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2020,January,43,4.95,4.93,4.84,4.37,4.93,4.67,4.74,4.84,4.57,4.91,4.74,4.91,4.79,4.57,4.91,3.53,3.53,4.88,4.77,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2018,Fall,48,3.87,4.3,4.34,3.47,4.43,2.98,4.02,3.85,4.7,4.49,4.28,3.8,3.48,3.83,4.04,3.83,3.68,4.21,4.04,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2018,Fall,47,4.74,4.8,4.7,3.96,4.57,3.93,4.57,4.66,4.81,4.74,4.66,4.46,4.15,3.85,4.74,3.7,3.6,4.57,4.66,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2018,Fall,50,4.29,4.53,4.5,3.6,4.4,3.56,4.36,4.06,4.92,4.46,4.46,4.28,3.74,3.7,4.44,3.82,3.62,4.44,4.4,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2018,Fall,41,4.39,4.59,4.41,3.61,4.36,3.66,4.24,4,4.83,4.66,4.39,4.07,4.07,4.07,4.59,3.71,3.59,4.3,4.32,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2019,January,54,4.89,4.89,4.91,4.15,4.91,4.54,4.65,4.69,4.81,4.85,4.89,4.7,4.5,4.26,4.85,3.35,3.3,4.83,4.61,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2017,Fall,37,4.32,4.47,4.51,3.22,4.61,2.97,4.05,4.24,4.84,4.57,4.49,3.92,3.89,3.38,4.35,4.41,4.08,4.3,4.14,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2017,Fall,45,4.73,4.84,4.73,4.16,4.72,3.42,4.68,4.61,4.86,4.87,4.61,4.55,4.44,3.98,4.68,4.09,3.7,4.71,4.62,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2017,Fall,43,4.47,4.74,4.7,3.98,4.58,3.42,4.33,4.47,4.79,4.6,4.51,4.1,3.84,3.69,4.63,3.79,3.88,4.51,4.4,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2017,Fall,42,4.57,4.71,4.6,4,4.63,3.63,4.23,4.54,4.8,4.71,4.62,4.26,4,3.61,4.71,4.1,3.95,4.52,4.29,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2018,January,55,4.94,4.91,4.78,4.27,4.91,4.35,4.71,4.79,4.78,4.95,4.93,4.8,4.64,4.45,4.91,3.39,3.31,4.84,4.78,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2016,Fall,38,4.49,4.66,4.63,4.03,4.58,3.25,4.42,4.5,4.7,4.68,4.61,3.95,3.78,3.47,4.37,3.63,3.57,4.5,4.66,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2016,Fall,36,4.61,4.78,4.67,3.92,4.66,3.6,4.61,4.56,4.83,4.72,4.86,4.33,3.89,3.67,4.58,3.56,3.56,4.91,4.58,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2016,Fall,29,4.41,4.72,4.52,3.79,4.52,3.59,4.38,4.28,4.86,4.48,4.45,4,3.86,3.75,4.31,3.69,3.66,4.52,4.21,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2016,Fall,30,4.47,4.53,4.6,4.23,4.43,3.5,4.43,4.43,4.7,4.5,4.47,3.93,3.87,3.8,4.23,3.53,3.53,4.2,4.37,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2017,January,43,4.98,5,4.98,4.41,4.93,4.4,4.79,4.84,4.88,4.95,4.74,4.78,4.81,4.73,4.95,3.36,3.41,4.81,4.86,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2020,Fall,54,4.31,4.37,4.41,3.85,4.57,3.62,4.11,4.39,4.09,4.59,4.37,4.31,4.13,4,4.57,3.87,3.54,4.19,4.25,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2020,Fall,54,4.26,4.44,4.32,3.53,4.5,3.54,4.19,4.23,4.19,4.56,4.38,4.26,4.08,3.89,4.65,3.89,3.57,4.21,4.15,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2020,Fall,53,4.21,4.42,4.32,3.43,4.26,3.36,4.19,4.06,4.53,4.52,4.42,3.98,4,3.75,4.67,3.83,3.38,4.33,4.1,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2020,Fall,58,3.83,3.98,4.09,3.44,4.22,3.16,3.79,3.88,4.53,4.17,4,3.98,3.64,3.68,4.52,3.97,3.59,4,3.88,,,M
MLD-280M,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2021,January,52,4.79,4.85,4.75,4.46,4.81,4.29,4.54,4.71,3.96,4.86,4.73,4.58,4.44,4.54,4.88,3.44,3.37,4.65,4.65,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2015,Fall,49,4.14,4.37,4.29,3.96,4.58,,4.1,4.24,4.53,4.53,4.45,3.69,3.57,3.51,4.08,3.65,3.65,4.29,4.12,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2015,Fall,37,4.65,4.78,4.76,4.14,4.72,,4.59,4.75,4.76,4.62,4.7,4,4.03,3.62,4.54,3.68,3.39,4.7,4.59,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2015,Fall,41,4.73,4.78,4.85,4.37,4.61,,4.68,4.56,4.78,4.68,4.8,4.22,3.98,4,4.61,3.48,3.44,4.73,4.73,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2016,January,50,5,4.94,4.86,3.9,4.82,,4.7,4.64,4.84,4.84,4.88,4.7,4.5,4.32,4.73,3.39,3.41,4.94,4.82,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2015,Fall,42,4.19,4.14,4.29,3.79,4.48,,4,4.24,4.76,4.29,4.21,3.36,3.38,3.12,3.88,3.52,3.62,4.02,4.02,,,M
MLD-280,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2015,January,56,4.84,4.91,4.91,4.36,4.87,,4.67,4.73,4.89,4.95,4.93,4.83,4.56,4.47,4.83,3.29,3.2,4.89,4.76,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2014,Fall,37,4.49,4.62,4.51,3.97,4.58,,4.24,4.38,4.78,4.73,4.56,3.89,3.81,3.92,4.3,3.41,3.41,4.19,4.46,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2014,Fall,36,4.58,4.74,4.72,4.14,4.47,,3.92,4.39,4.75,4.53,4.61,4.03,4.17,3.78,4.78,3.53,3.64,4.53,4.25,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2014,Fall,34,4.76,4.79,4.82,4.35,4.71,,4.58,4.79,4.88,4.59,4.74,3.97,4.03,3.82,4.44,3.26,3.35,4.76,4.5,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2014,Fall,43,4.58,4.69,4.81,4.3,4.71,,4.44,4.65,4.81,4.74,4.6,4.02,4.19,4.07,4.42,3.58,3.77,4.53,4.56,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2013,Fall,50,4.72,4.82,4.56,4.44,4.7,,4.64,4.76,4.27,4.7,4.58,4.16,4.16,4.08,4.64,3.43,3.49,4.76,4.62,,,M
MLD-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2014,January,53,4.98,5,4.83,4.21,4.83,,4.76,4.73,4.82,4.98,4.98,4.83,4.73,4.82,4.94,3.2,3.26,4.96,4.81,,,M
MLD-220M,Fundamentals of Negotiation Analysis,"Mandell, Brian",2013,Fall,50,4.42,4.63,4.6,4.04,4.55,,4.22,4.58,4.36,4.66,4.58,3.92,3.84,3.98,4.54,3.52,3.64,4.41,4.12,,,M
MLD-221,Negotiation Analysis,"Mandell, Brian",2013,Fall,75,4.77,4.85,4.75,4.36,4.82,,4.67,4.65,4.38,4.89,4.79,4.67,4.65,4.53,4.77,3.47,3.51,4.65,4.81,,,M
MLD-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2013,January,39,4.92,4.92,4.79,3.76,4.67,,4.59,4.54,4.74,4.87,4.82,4.54,4.36,4.36,4.79,3.28,3.33,4.67,4.77,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2012,Fall,52,4.84,4.92,4.78,4.51,4.92,,4.78,4.74,4.59,4.86,4.86,4.55,4.57,4.61,4.84,3.59,3.76,4.75,4.82,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2012,Fall,57,4.84,4.86,4.65,4.36,4.77,,4.67,4.53,4.67,4.79,4.81,4.47,4.53,4.42,4.68,3.56,3.73,4.79,4.66,,,M
MLD-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2012,January,40,4.93,4.98,4.78,3.53,4.75,,4.8,4.5,4.88,4.93,4.85,4.7,4.58,4.38,4.83,3.38,3.38,4.9,4.68,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2011,Fall,60,4.63,4.78,4.5,4.07,4.71,,4.47,4.56,4.78,4.7,4.75,4.45,4.57,4.6,4.43,3.51,3.64,4.52,4.57,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2011,Fall,59,4.66,4.69,4.73,4.42,4.86,,4.44,4.75,4.78,4.75,4.75,4.47,4.51,4.42,4.71,3.45,3.41,4.59,4.6,,,M
STM-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2007,Fall,56,4.9,4.96,4.74,4.46,4.9,,4.86,4.74,4.55,4.93,4.97,4.81,4.86,4.81,4.88,3.33,3.28,4.95,4.78,,,M
STM-221,Introduction to Negotiation Analysis,"Mandell, Brian",2007,Fall,68,4.82,4.93,4.68,4.43,4.81,,4.59,4.72,4.34,4.78,4.88,4.68,4.75,4.57,4.81,3.43,3.58,4.81,4.72,,,M
STM-221,Introduction to Negotiation Analysis,"Mandell, Brian",2007,Fall,65,4.78,4.83,4.46,4.54,4.8,,4.62,4.78,4.26,4.77,4.78,4.55,4.62,4.63,4.78,3.63,3.72,4.8,4.68,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2010,Fall,55,4.76,4.78,4.8,4.4,4.85,,4.58,4.67,4.75,4.8,4.85,4.61,4.72,4.58,4.6,3.43,3.53,4.67,4.73,,,M
MLD-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2011,Fall,44,4.91,4.89,4.8,4.07,4.89,,4.65,4.82,4.77,4.95,4.82,4.8,4.57,4.68,4.77,3.35,3.47,4.61,4.8,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2010,Fall,56,4.75,4.78,4.56,4.29,4.74,,4.44,4.62,4.69,4.62,4.71,4.65,4.42,4.48,4.8,3.36,3.48,4.64,4.65,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2009,Fall,66,4.74,4.86,4.68,4.56,4.83,,4.64,4.64,4.53,4.83,4.83,4.52,4.68,4.68,4.7,3.4,3.45,4.75,4.68,,,M
MLD-221,Introduction to Negotiation Analysis,"Mandell, Brian",2009,Fall,65,4.57,4.7,4.3,4.28,4.65,,4.44,4.29,4.58,4.69,4.72,4.5,4.34,4.52,4.69,3.42,3.58,4.64,4.58,,,M
MLD-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2009,Fall,38,4.95,5,4.79,4.17,4.77,,4.71,4.55,4.76,4.89,4.74,4.79,4.5,4.49,4.89,3.43,3.57,4.76,4.66,,,M
STM-230,Advanced Workshop in Multiparty Negotiation and Conflict,"Mandell, Brian",2008,Fall,59,4.9,4.91,4.73,4.08,4.81,,4.68,4.63,4.74,4.86,4.86,4.78,4.64,4.42,4.88,3.33,3.43,4.86,4.75,,,M
STM-221,Introduction to Negotiation Analysis,"Mandell, Brian",2008,Fall,65,4.66,4.8,4.77,4.38,4.72,,4.6,4.43,4.62,4.74,4.72,4.49,4.66,4.5,4.69,3.66,3.67,4.65,4.68,,,M
STM-221,Introduction to Negotiation Analysis,"Mandell, Brian",2008,Fall,61,4.5,4.66,4.28,4.16,4.62,,4.38,4.44,4.64,4.46,4.67,4.48,4.38,4.47,4.73,3.47,3.53,4.56,4.39,,,M
MLD 220M A,Fundamentals of Negotiation Analysis and Practice,"Mandell, Brian",2022,Fall,46,4.48,4.61,4.66,3.22,4.72,3.92,4.33,4.55,4.74,4.68,4.57,4.5,4.4,4.2,4.9,,,,,4.07,4.39,M
MLD 220M C,Fundamentals of Negotiation Analysis and Practice,"Mandell, Brian",2022,Fall,44,4.26,4.44,4.39,3.11,4.41,3.62,4.18,4.26,4.76,4.44,4.35,4.1,4,3.83,4.82,,,,,3.62,4.12,M
MLD 280,Advanced Workshop in Multiparty Negotiation and Conflict Resolution,"Mandell, Brian",2023,January,41,4.95,4.93,4.88,4.54,4.76,4.45,4.74,4.83,4.4,4.83,4.86,4.64,4.61,4.3,4.81,,,,,4.66,4.86,M
DPI-216,Democratic Theory,"Mansbridge, Jane",2018,Spring,18,4.76,4.76,4.88,4.82,4.82,4.59,4.59,4.76,3.94,4.82,4.53,4.76,4.82,4.88,4.82,3.35,3.29,4.82,4.71,,,F
DPI-216,Democratic Theory,"Mansbridge, Jane",2016,Spring,26,4.85,4.85,4.65,4.88,4.88,,4.69,4.73,4.36,4.88,4.77,4.81,4.85,5,4.92,3.17,3.44,4.69,4.81,,,F
DPI-216,Democratic Theory,"Mansbridge, Jane",2015,Spring,25,4.92,4.92,4.88,4.75,4.96,,4.67,4.67,4.13,4.88,4.71,4.88,4.79,4.83,4.92,3.22,3.3,4.71,4.83,,,F
DPI-216,Democratic Theory,"Mansbridge, Jane",2014,Spring,17,4.69,4.75,4.75,4.69,4.63,,4.38,4.38,4.19,4.75,4.38,4.81,4.88,4.88,4.94,3.13,3.13,4.31,4.63,,,F
DPI-216,Democratic  Theory,"Mansbridge, Jane",2012,Spring,15,4.77,5,4.85,4.92,4.92,,4.85,4.92,3.46,4.85,4.77,4.92,4.92,4.85,4.92,3.31,3.38,4.85,4.85,,,F
DPI-216,Democratic  Theory,"Mansbridge, Jane",2011,Spring,19,4.79,4.74,4.79,4.74,4.74,,4.68,4.68,4,4.84,4.53,4.68,4.84,4.83,4.74,3.26,3.32,4.53,4.79,,,F
DPI-216,Democratic  Theory,"Mansbridge, Jane",2010,Spring,16,4.81,4.88,4.94,5,4.8,,4.94,4.75,3.67,4.81,4.69,4.75,5,4.81,4.88,3.31,3.31,4.81,4.94,,,F
PAL-216,Democratic Theory,"Mansbridge, Jane",2009,Spring,18,4.5,4.78,4.94,4.76,4.83,,4.61,4.61,3.72,4.67,4.61,4.89,4.78,4.78,4.94,3.39,3.44,4.72,4.61,,,F
SUP-666,"Affordable and Mixed-Income Housing Development, Finance, and","Marchant, Edward",2019,Spring,6,4.5,4.33,4.17,3.67,4.33,3.5,4,4.5,4,4.33,4.33,4.17,4.17,3.5,4.5,3.5,3.67,4.17,4.33,,,M
SUP-665,Real Estate Finance and Development Fundamentals for Public and,"Marchant, Edward",2017,Fall,20,4.15,4.35,4.05,4.25,4.4,4.1,4.2,4.45,3.26,4.3,4.25,4.35,4.25,4.11,4.45,3.47,3.84,4.25,4.15,,,M
SUP-666,"Affordable and Mixed-Income Housing Development, Finance, and","Marchant, Edward",2018,Spring,4,4.25,4,4,3.75,5,3.75,4.5,4.75,4.25,4.5,4.25,4.75,5,4.5,5,3.25,3,4.75,4.75,,,M
SUP-666,"Affordable and Mixed-Income Housing Development, Finance, and","Marchant, Edward",2017,Spring,23,3.78,3.83,3.39,3.27,4.35,3.18,3.48,4.04,3.68,3.52,3.57,3.83,3.91,4.05,3.96,3.91,3.18,3.52,3.52,,,M
SUP-665,Real Estate Finance and Development Fundamentals for Public and,"Marchant, Edward",2016,Fall,16,4.31,4.56,4.19,4.25,4.63,3.88,4.44,4.81,3.27,4.31,4.38,4.5,4.25,4,4.44,3.2,4,4.5,4.31,,,M
